date,weekday,employees,vacation,business_trip,overtime,work_from_home,조식메뉴,menu,석식메뉴,actual_diners,dinner_diners,available_population,participation_rate,temp_mean,temp_max,temp_min,precipitation,humidity,rain,included
2020-09-28,월,3132.0,985.0,188.0,81.0,142.0,모닝롤/애플파이 우유/주스 계란후라이 누룽지탕/흑미밥 유부김칫국 베이컨숙주볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 떡만두국 오리대패불고기 꽁치캔김치조림 파프리카해초무침 포기김치/사과/식혜 양상추샐러드*딸기D ,흑미밥 우거지된장국 닭볶음탕 섭산적데리야끼조림 콩나물무침 포기김치 ,358.0,165.0,1817.0,0.19702806824435884,18.391666666666666,24.5,13.7,,76.125,,True
2020-10-05,월,3008.0,91.0,131.0,825.0,292.0,모닝롤/흑미쌀찐빵 우유/주스 계란후라이 누룽지탕/흑미밥 북엇국 메추리알곤약조림 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 건새우미역국 매운소불고기 춘권튀김*칠리소스 쫄면채소무침 포기김치 양상추샐러드*오미자D ,흑미밥 된장찌개 (New)코코뱅 고구마치즈구이 오이생채 포기김치 ,1252.0,595.0,2494.0,0.5020048115477145,19.829166666666666,24.7,16.2,,82.5,1.0,True
2020-10-06,화,3008.0,64.0,183.0,804.0,279.0,모닝롤/햄에그샌드위치 우유/주스 계란후라이 홍합죽/흑미밥 아욱국 비엔나브로콜리볶음 양상추샐러드 포기김치 ,단호박카레라이스 통계란꼬치어묵탕 두부강정 고추장누들떡볶이 치커리무침 열무김치 요거트파르페 ,흑미밥 콩나물국 돈육김치볶음 (New)명란연근전 꼬시래기무침 포기김치 ,977.0,545.0,2482.0,0.3936341659951652,16.1125,21.1,10.8,,51.583333333333336,,True
2020-10-07,수,3008.0,54.0,232.0,6.0,292.0,모닝롤/고르곤졸라피자 우유/주스 계란후라이 오곡죽/흑미밥 바지락살국 토란탕 연두부샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 꽃게탕 바베큐장각오븐구이 버섯초무침 파프리카감자채볶음 포기김치/인절미 시금치샐러드*오리엔탈D ,흑미밥 매운순대국밥 고추튀김*장 채소스틱 애호박새우젓나물 겉절이김치 ,880.0,547.0,2430.0,0.36213991769547327,15.295833333333334,22.6,8.3,,61.25,,True
2020-10-08,목,3008.0,88.0,225.0,734.0,249.0,모닝롤/야채샌드위치 우유/주스 계란후라이 누룽지탕/흑미밥 순두부백탕 고기완자전*케찹 양상추샐러드 포기김치 ,쌀밥/렌틸콩밥/찰현미밥 우거지된장국 (New)하와이언치즈함박스테이크 닭살겨자냉채 부추무침 총각김치 양상추샐러드*살구D ,흑미밥 쇠고기무국 시래기삼치조림 계란찜 사과청경채무침 포기김치 ,923.0,345.0,2446.0,0.3773507767784137,16.729166666666668,22.7,10.8,,61.958333333333336,,True
2020-10-12,월,3008.0,105.0,215.0,555.0,221.0,모닝롤/와플&생크림 우유/주스 계란후라이 누룽지탕/흑미밥 매운버섯국 취나물볶음 연두부샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 김칫국 훈제오리볶음 오이볶음 시금치고추장나물 포기김치/찹쌀호떡 양상추샐러드*매실D ,흑미밥 유부주머니된장국 돈사태떡찜 마카로니치즈범벅 고들빼기무침 포기김치 ,1096.0,466.0,2467.0,0.44426428860964734,16.55,22.4,11.1,,71.83333333333333,,True
2020-10-13,화,3008.0,72.0,248.0,534.0,188.0,모닝롤/모닝샌드위치 우유/주스 계란후라이 잣죽/흑미밥 맑은감자국 연근땅콩조림 양상추샐러드 포기김치 ,쌀밥/수수밥/찰현미밥 순남시래기국 장어고추장양념구이 알배기/깻잎/생강채*쌈장 청양부추전 포기김치/배도라지주스 양상추샐러드*파인애플D ,흑미밥 배추된장국 닭간장조림 미더덕콩나물찜 마늘쫑볶음 포기김치 ,839.0,420.0,2500.0,0.3356,17.216666666666665,24.8,12.1,,73.16666666666667,,True
2020-10-14,수,3008.0,68.0,267.0,3.0,171.0,모닝롤/라즈베리빵 우유/주스 계란후라이 바지락죽/흑미밥 참치김치찌개 스팸구이 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 두부된장찌개 (New)해물보쌈&채소숙회 츄러스채소맛탕 도라지나물볶음 겉절이김치 만다린샐러드*오렌지D ,흑미밥 어묵매운탕 등심돈까스 꽁치한마리구이*와사비장 얼갈이나물 포기김치 ,797.0,382.0,2502.0,0.31854516386890486,14.666666666666666,22.1,9.1,,63.75,,True
2020-10-15,목,3008.0,97.0,269.0,898.0,175.0,모닝롤/프렌치토스트 우유/주스 계란후라이 누룽지탕/흑미밥 들깨무채국 감자맛살볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 홍합살무국 돈갈비양념구이 두반장가지볶음 청경채무침 포기김치/(New)수제단호박식혜 시리얼샐러드*요거트D ,(New)케일쌈밥*씨앗쌈장 미역국 대패삼겹숙주볶음 연두부계란찜 상추무침 포기김치 ,793.0,400.0,2467.0,0.32144304823672476,13.175,21.9,6.7,,62.29166666666666,,True
2020-10-16,금,3008.0,180.0,270.0,4.0,180.0,모닝롤/야채샌드위치 우유/주스 계란후라이 낙지죽/흑미밥 콩나물국 생깻잎지 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 매운쇠고기국 갈릭순살치킨 임연수무조림 브로콜리쌈장무침 열무김치 양상추샐러드*오리엔탈D ,흑미밥 짬뽕국 해물볶음우동 (New)수제불고기버거 매콤호박볶음 포기김치 ,660.0,436.0,2378.0,0.27754415475189237,14.029166666666669,22.3,8.6,,52.625,,True
2020-10-19,월,3008.0,143.0,211.0,588.0,135.0,모닝롤/촉촉한치즈빵 우유/주스 계란후라이 누룽지탕/흑미밥 순두부계란국 시금치나물 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 얼갈이된장국 쭈꾸미삼겹살볶음 단호박어묵탕수 쌈추/와사비무쌈*쌈장 포기김치/푸딩 양상추샐러드*딸기D ,흑미밥 닭개장 삼치구이*데리야끼소스 건도토리묵파프리카볶음 부추무침 포기김치 ,1035.0,457.0,2519.0,0.4108773322747122,13.841666666666669,21.7,7.5,,72.20833333333333,,True
2020-10-20,화,3008.0,84.0,241.0,518.0,144.0,모닝롤/BLT샌드위치 우유/주스 계란후라이 게살죽/흑미밥 냉이바지락국 모둠장조림 양상추샐러드 포기김치 ,쌀밥/찰보리밥/찰현미밥 유부김칫국 치킨까스&소스 아귀콩나물찜 연근유자피클 포기김치/요플레 크루통샐러드*오리엔탈D ,(New)꼬막비빔밥 우거지국 김말이강정 김치전 해초무침 포기김치 ,851.0,372.0,2539.0,0.33517132729421034,12.85,21.8,5.5,,68.29166666666667,,True
2020-10-21,수,3008.0,107.0,239.0,6.0,160.0,모닝롤/흑미쌀찐빵 우유/주스 계란후라이 누룽지탕/흑미밥 근대국 파래김*양념장 연두부샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 미역미소시루국 (New)연어스테이크 차돌비빔국수 토마토계란볶음 쌈추겉절이/핫도그 양상추샐러드*키위D ,흑미밥 고추장찌개 소불고기 진미채무말랭이무침 햄감자볶음 포기김치/열무김치볶음 ,887.0,336.0,2502.0,0.3545163868904876,12.8125,23.0,5.2,,68.79166666666667,,True
2020-10-22,목,3008.0,116.0,271.0,791.0,162.0,모닝롤/모닝샌드위치 우유/주스 계란후라이 고구마죽/흑미밥 대구지리탕 시래기지짐 양상추샐러드 포기김치 ,쌀밥/ 곤드레밥/찰현미밥 된장찌개 돼지고추장불고기 버섯잡채 삼색물만두무침 겉절이김치/양념장 견과류샐러드*요거트D ,흑미밥 부대찌개 샤워크림새우 두부조림 콘슬로우 깍두기 ,799.0,423.0,2459.0,0.32492883285888574,12.929166666666667,17.8,8.6,,85.41666666666667,1.0,True
2020-10-23,금,3008.0,223.0,283.0,2.0,135.0,모닝롤/삼색샌드위치 우유/주스 계란후라이 흑임자죽/흑미밥 어묵국 가지양파나물 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 북엇국 춘천닭갈비 건새우호박채전 오이생채 포기김치 양상추샐러드*오렌지D ,흑미밥 아욱국 고르곤졸라피자 (New)봉골레파스타 참나물초장무침 포기김치/마늘바게트 ,648.0,389.0,2367.0,0.2737642585551331,14.7875,18.4,12.1,,82.54166666666667,1.0,True
2020-10-26,월,3008.0,156.0,228.0,570.0,144.0,모닝롤/치즈케익 우유/주스/아메리카노 계란후라이 누룽지탕/흑미밥 황태해장국 애호박새우젓볶음 연두부샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 맑은콩나물국 묵은지닭볶음탕 생선까스&타르타르소스 브로콜리숙회 포기김치/요구르트 양상추샐러드*매실D ,흑미밥 순두부찌개 제육춘장볶음 오이보트샐러드 상추*양념장 포기김치 ,1069.0,444.0,2480.0,0.4310483870967742,10.608333333333333,20.9,2.5,,72.29166666666667,,True
2020-10-27,화,3008.0,105.0,265.0,496.0,136.0,모닝롤/게살모닝샌드위치 우유/주스 계란후라이 단호박죽/흑미밥 시금치국 고사리들깨볶음 양상추샐러드 포기김치 ,쌀밥/기장밥/찰현미밥 쇠고기미역국 오삼불고기 계란말이 유부채소겨자무침 포기김치 감자고구마샐러드 ,애플카레라이스 우동국물 (NEW)가지탕수 숯불양념꼬치어묵 단무지양념무침 포기김치 ,839.0,392.0,2502.0,0.33533173461231014,11.208333333333334,21.0,3.9,,74.375,,True
2020-10-28,수,3008.0,105.0,287.0,3.0,138.0,모닝롤/베이글 우유/주스 계란후라이 누룽지탕/흑미밥 바지락무국 참치채소볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 삼계탕 고기완자전 방풍나물 채소스틱&쌈장/석박지 (New)수제토마토청에이드 양상추샐러드*유자D ,흑미밥 사골옹심이만둣국 스태프핫도그 가자미양념찜 쪽파김무침 포기김치 ,791.0,293.0,2478.0,0.3192090395480226,11.479166666666666,21.5,5.1,,74.875,,True
2020-10-29,목,3008.0,131.0,298.0,418.0,137.0,모닝롤/야채샌드위치 우유/주스 계란후라이 버섯굴죽/흑미밥 된장찌개 비엔나채소볶음 양상추샐러드 포기김치 ,쌀밥/차조밥/찰현미밥 (New)고구마순등뼈탕 깐풍기 감자채볶음 도토리묵*양념장 겉절이김치/단감 양상추샐러드*망고D ,김주먹밥 잔치국수 쇠고기육전 콩나물무침 양념고추지 열무김치 ,667.0,388.0,2442.0,0.27313677313677315,12.9375,20.2,9.1,,79.54166666666667,,True
2020-10-30,금,3008.0,340.0,298.0,1.0,107.0,모닝롤/블루베리프렌치토스트 우유/주스 계란후라이 녹두죽/흑미밥 김칫국 양념깻잎지찜 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 건새우아욱국 쇠고기숙주볶음 적어양념장구이 통들깨부추무침 무생채 양상추샐러드*오리엔탈D ,흑미밥 컵라면&찐계란 순대채소볶음 (NEW)까르보나라떡볶이 근대고추장무침 포기김치 ,398.0,259.0,2263.0,0.17587273530711445,10.595833333333331,19.6,2.8,,65.75,,True
2020-11-02,월,3021.0,162.0,213.0,616.0,132.0,모닝롤/파운드케익 우유/주스 계란후라이 누룽지탕/흑미밥 꽃게탕 느타리버섯볶음 연두부샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 돼지김치찌개 (New)짜파치킨 당면채소무침 얼갈이나물 포기김치/고구마오븐구이 양상추샐러드*밀감D ,흑미밥 열무된장국 주꾸미채소볶음 햄전&케찹 건파래볶음 포기김치 ,1150.0,498.0,2514.0,0.45743834526650756,11.158333333333331,14.1,6.6,,83.5,1.0,True
2020-11-03,화,3021.0,100.0,270.0,530.0,107.0,모닝롤/야채샌드위치 우유/주스 계란후라이 잣죽/흑미밥 소고기무국 연근땅콩조림 양상추샐러드 포기김치 ,쌀밥/수수밥/찰현미밥 동태매운탕 대패삼겹살볶음 어묵고추장볶음 상추/쑥갓쌈&쌈장 포기김치 양상추샐러드*자몽D ,유부초밥/쌀밥 온모밀국수 돈까스김치나베 양배추샐러드&사우전D 오이지무침 무생채 ,810.0,356.0,2544.0,0.31839622641509435,12.491666666666667,18.4,5.3,,79.08333333333333,1.0,True
2020-11-04,수,3021.0,112.0,283.0,1.0,123.0,모닝롤/불고기브리또 우유/주스 계란후라이 누룽지탕/흑미밥 오징어무국 섭산적채소조림 양상추샐러드 포기김치 ,전주비빔밥 바지락냉이국 찰떡떡갈비조림 모둠버섯볶음 (New)수제참나물장아찌 겉절이김치/(New)수제사과계피차 양상추샐러드*딸기D ,흑미밥 콩나물국 순살닭강정 치즈계란찜 감자간장조림 포기김치 ,789.0,334.0,2503.0,0.31522173391929686,7.3125,13.0,2.4,,59.25,,True
2020-11-05,목,3021.0,114.0,306.0,464.0,116.0,모닝롤/모닝샌드위치 우유/주스 계란후라이 팥죽/흑미밥 배추국 돈육마늘장조림 양상추샐러드 포기김치 ,쌀밥/완두콩밥/찰현미밥 홍합국 쇠고기낙지볶음 과일그라탕 물미역*초장 알타리김치 양상추샐러드*오리엔탈D ,흑미밥 고기짬뽕국 자반고등어찜 (New)마약계란장조림 시금치나물 열무김치 ,596.0,422.0,2485.0,0.2398390342052314,5.433333333333334,15.0,-1.3,,63.04166666666666,,True
2020-11-06,금,3021.0,266.0,305.0,1.0,119.0,모닝롤/크로크무슈 우유/주스 계란후라이 채소죽/흑미밥 호박새우젓국 해물동그랑땡전 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 근대된장국 수제탕수육 매콤해물볶음 치커리오이무침 포기김치 양상추샐러드*참깨D ,오뗄햄김밥 김치어묵탕 백종원의사라다빵 가지나물 꼬들단무지 포기김치 ,459.0,276.0,2331.0,0.1969111969111969,6.641666666666667,15.8,-2.1,,64.04166666666667,,True
2020-11-09,월,3021.0,144.0,241.0,691.0,131.0,모닝롤/카스테라 우유/주스 계란후라이 누룽지탕/흑미밥 냉이국 시금치나물무침 연두부샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 아욱된장국 매운족발볶음 해물까스*타르타르소스 돌나물유자청무침/포기김치 (New)수제생강대추차 양상추샐러드*매실D ,흑미밥 닭개장 삼치데리야끼구이 오이양파무침 콩나물볶음 포기김치 ,1076.0,430.0,2505.0,0.4295409181636727,10.1625,19.2,2.4,,55.833333333333336,,True
2020-11-10,화,3021.0,104.0,289.0,526.0,124.0,모닝롤/고르곤졸라 우유/주스 계란후라이 흑임자죽/흑미밥 대구지리탕 브로콜리맛살볶음 양상추샐러드 포기김치 ,쌀밥/귀리밥/찰현미밥 미역국 동파육 청경채/버섯숙회*초장 도라지볶음 겉절이김치/꽈배기도넛 양상추샐러드*포도D ,채소볶음밥 유부장국 자장소스 한식잡채 계란후라이/요구르트 깍두기 ,784.0,335.0,2504.0,0.31309904153354634,8.541666666666666,14.3,3.5,,39.25,,True
2020-11-11,수,3021.0,105.0,303.0,1.0,115.0,모닝롤/야채샌드위치 우유/주스 계란후라이 누룽지탕/흑미밥 떡국 참치김치볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 한방설렁탕 골뱅이채소무침 개성식메밀부침개 참나물무침 석박지/귤 양상추샐러드*오미자D ,흑미밥 김칫국 간장마늘치킨 (New)미니에그슬럿버거 감자채카레볶음 얼갈이열무겉절이 ,747.0,316.0,2498.0,0.2990392313851081,8.041666666666666,16.5,1.7,,56.75,,True
2020-11-12,목,3021.0,125.0,308.0,464.0,105.0,모닝롤/단호박피자빵 우유/주스 계란후라이 채소죽/흑미밥 우거지국 스팸구이 양상추샐러드 포기김치 ,쌀밥/수수밥/찰현미밥 북엇국 해물돼지갈비찜 타꼬야끼 숙주미나리무침 갓김치 양상추샐러드*만다린D ,흑미밥 꽃게탕 우불고기볶음 진미채오이무침 가지나물 포기김치 ,678.0,319.0,2483.0,0.2730567861457914,6.341666666666666,16.2,-1.1,,62.75,,True
2020-11-13,금,3021.0,317.0,292.0,0.0,116.0,모닝롤/모닝샌드위치 우유/주스 계란후라이 오곡죽/흑미밥 바지락무국 버섯볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 시금치된장국 안동찜닭 수제두부까스&하이소스 톳무침 포기김치/나쵸 양상추샐러드*요거트D ,흑미밥 계란파국 퀘사디아 갈치무조림 고구마순들깨볶음 열무김치 ,529.0,226.0,2296.0,0.2304006968641115,7.308333333333334,18.5,0.2,,72.0,,True
2020-11-16,월,3021.0,164.0,217.0,733.0,128.0,모닝롤/흑미쌀찐빵 우유/주스 계란후라이 누룽지탕/흑미밥 전주식콩나물국해장국 양념김 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 호박된장찌개 오리주물럭 메추리알탕수 부추양파무침 포기김치/바나나 양상추샐러드*망고D ,흑미밥 옹심이만둣국 꽁채캔김치조림 감자채전*장 연근깨소스무침 열무김치 ,1068.0,478.0,2512.0,0.4251592356687898,10.225,19.1,3.2,,79.54166666666667,,True
2020-11-17,화,3021.0,112.0,274.0,691.0,119.0,모닝롤/햄치즈샌드위치 우유/주스 계란후라이 바지락죽/흑미밥 사골우거지국 쑥갓나물 (New)에그샐러드 포기김치 ,쌀밥/찰보리밥/찰현미밥 미소장국 알리오올리오파스타 두부고기양념찜 해파리냉채 겉절이김치/미니버거 양상추샐러드*딸기D ,흑미밥 버섯육개장 몽골식돈육볶음&꽃빵 양념깻잎지 마늘종멸치볶음 포기김치 ,784.0,406.0,2516.0,0.31160572337042924,10.7625,21.3,3.5,,73.95833333333333,,True
2020-11-18,수,3021.0,93.0,282.0,0.0,123.0,모닝롤/베이컨맥모닝 우유/주스 계란후라이 단호박크림스프/흑미밥 냉이국 호박숙 마샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 순두부찌개 ( New)요거닭 비엔나채소볶음 오이쑥갓생채 포기김치/라면땅 양상추샐러드*매실D ,흑미밥 매운순대국 오징어굴소스볶음 동그랑땡강정 고추지무침 석박지 ,774.0,305.0,2523.0,0.30677764565992865,14.808333333333332,18.8,11.3,,76.33333333333333,,True
2020-11-19,목,3021.0,144.0,277.0,541.0,110.0,모닝롤/모닝샌드위치 우유/주스 계란후라이 누룽지/흑미밥 맑은감자국 옛날소시지전*케찹 양상추샐러드 포기김치 ,쌀밥/검정콩밥/찰현미밥 얼갈이된장국 쇠고기당면볶음 가자미유린기 물미역*초장 포기김치 양상추샐러드*오리엔탈D ,꼬치어묵매운탕 떡갈비주먹밥/추가밥 채소볶음우동 콘샐러드 단무지무침 포기김치 ,653.0,486.0,2490.0,0.26224899598393575,17.583333333333332,23.2,13.3,,88.08333333333333,1.0,True
